Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2021-05-29,34616.066406,35684.15625,37234.5,33693.929688
2021-05-30,35678.128906,34607.40625,36400.667969,33520.738281
2021-05-31,37332.855469,35658.59375,37468.25,34241.945313
2021-06-01,36684.925781,37293.792969,37896.734375,35787.085938
2021-06-02,37575.179688,36699.921875,38231.339844,35966.308594
2021-06-03,39208.765625,37599.410156,39478.953125,37243.972656
2021-06-04,36894.40625,39242.484375,39242.484375,35717.722656
2021-06-05,35551.957031,36880.15625,37917.714844,34900.414063
2021-06-06,35862.378906,35538.609375,36436.421875,35304.578125
2021-06-07,33560.707031,35835.265625,36790.570313,33480.640625
2021-06-08,33472.632813,33589.519531,34017.386719,31114.443359
2021-06-09,37345.121094,33416.976563,37537.371094,32475.865234
2021-06-10,36702.597656,37389.515625,38334.324219,35847.59375
2021-06-11,37334.398438,36697.03125,37608.695313,36044.449219
2021-06-12,35552.515625,37340.144531,37408.925781,34728.191406
2021-06-13,39097.859375,35555.789063,39322.78125,34864.109375
2021-06-14,40218.476563,39016.96875,40978.363281,38757.285156
2021-06-15,40406.269531,40427.167969,41295.269531,39609.46875
2021-06-16,38347.0625,40168.691406,40516.777344,38176.035156
2021-06-17,38053.503906,38341.421875,39513.671875,37439.675781
2021-06-18,35787.246094,38099.476563,38187.261719,35255.855469
2021-06-19,35615.871094,35854.527344,36457.796875,34933.0625
2021-06-20,35698.296875,35563.140625,36059.484375,33432.074219
2021-06-21,31676.693359,35641.144531,35721.640625,31295.935547
2021-06-22,32505.660156,31622.376953,33292.453125,28893.621094
2021-06-23,33723.027344,32515.714844,34753.410156,31772.632813
2021-06-24,34662.4375,33682.800781,35228.851563,32385.214844
2021-06-25,31637.779297,34659.105469,35487.246094,31350.884766
2021-06-26,32186.277344,31594.664063,32637.587891,30184.501953
2021-06-27,34649.644531,32287.523438,34656.128906,32071.757813
2021-06-28,34434.335938,34679.121094,35219.890625,33902.074219
2021-06-29,35867.777344,34475.558594,36542.109375,34252.484375
2021-06-30,35040.835938,35908.386719,36074.757813,34086.152344
2021-07-01,33572.117188,35035.984375,35035.984375,32883.78125
2021-07-02,33897.046875,33549.601563,33939.589844,32770.679688
2021-07-03,34668.546875,33854.421875,34909.261719,33402.695313
2021-07-04,35287.78125,34665.566406,35937.566406,34396.476563
2021-07-05,33746.003906,35284.34375,35284.34375,33213.660156
2021-07-06,34235.195313,33723.507813,35038.535156,33599.917969
2021-07-07,33855.328125,34225.679688,34997.664063,33839.289063
2021-07-08,32877.371094,33889.605469,33907.90625,32133.183594
2021-07-09,33798.011719,32861.671875,34042.292969,32318.880859
2021-07-10,33520.519531,33811.242188,34209.070313,33116.011719
2021-07-11,34240.1875,33509.078125,34584.703125,33346.738281
2021-07-12,33155.847656,34254.015625,34592.15625,32697.308594
2021-07-13,32702.025391,33125.46875,33327.101563,32261.419922
2021-07-14,32822.347656,32723.845703,33061.398438,31639.125
2021-07-15,31780.730469,32827.875,33159.640625,31175.708984
2021-07-16,31421.539063,31841.550781,32218.40625,31100.673828
2021-07-17,31533.068359,31397.308594,31935.945313,31223.990234
2021-07-18,31796.810547,31533.884766,32398.996094,31215.492188
2021-07-19,30817.832031,31800.011719,31885.859375,30563.734375
2021-07-20,29807.347656,30838.285156,31006.1875,29360.955078
2021-07-21,32110.693359,29796.285156,32752.326172,29526.183594
2021-07-22,32313.105469,32138.873047,32576.400391,31745.298828
2021-07-23,33581.550781,32305.958984,33581.550781,32057.892578
2021-07-24,34292.445313,33593.730469,34490.390625,33424.859375
2021-07-25,35350.1875,34290.292969,35364.925781,33881.835938
2021-07-26,37337.535156,35384.03125,40499.675781,35287.3125
2021-07-27,39406.941406,37276.035156,39406.941406,36441.726563
2021-07-28,39995.90625,39503.1875,40816.070313,38862.4375
2021-07-29,40008.421875,39995.453125,40593.070313,39352.058594
2021-07-30,42235.546875,40027.484375,42235.546875,38397.355469
2021-07-31,41626.195313,42196.304688,42231.449219,41110.832031
2021-08-01,39974.894531,41460.84375,42541.679688,39540.941406
2021-08-02,39201.945313,39907.261719,40419.179688,38746.347656
2021-08-03,38152.980469,39178.402344,39750.03125,37782.050781
2021-08-04,39747.503906,38213.332031,39952.296875,37589.164063
2021-08-05,40869.554688,39744.515625,41341.933594,37458.003906
2021-08-06,42816.5,40865.867188,43271.660156,39932.179688
2021-08-07,44555.800781,42832.796875,44689.859375,42618.566406
2021-08-08,43798.117188,44574.4375,45282.351563,43331.910156
2021-08-09,46365.402344,43791.925781,46456.832031,42848.6875
2021-08-10,45585.03125,46280.847656,46637.988281,44705.554688
2021-08-11,45593.636719,45599.703125,46735.632813,45351.710938
2021-08-12,44428.289063,45576.878906,46228.910156,43861.445313
2021-08-13,47793.320313,44439.691406,47831.976563,44282.417969
2021-08-14,47096.945313,47810.6875,48098.683594,46177.632813
2021-08-15,47047.003906,47096.667969,47357.105469,45579.589844
2021-08-16,46004.484375,47019.960938,47998.097656,45700.320313
2021-08-17,44695.359375,45936.457031,47139.570313,44512.417969
2021-08-18,44801.1875,44686.75,45952.0625,44364.027344
2021-08-19,46717.578125,44741.882813,46970.761719,43998.316406
2021-08-20,49339.175781,46723.121094,49342.152344,46650.707031
2021-08-21,48905.492188,49327.074219,49717.019531,48312.199219
2021-08-22,49321.652344,48869.105469,49471.609375,48199.941406
2021-08-23,49546.148438,49291.675781,50482.078125,49074.605469
2021-08-24,47706.117188,49562.347656,49878.769531,47687.117188
2021-08-25,48960.789063,47727.257813,49202.878906,47163.613281
2021-08-26,46942.21875,49002.640625,49347.582031,46405.78125
2021-08-27,49058.667969,46894.554688,49112.785156,46394.28125
2021-08-28,48902.402344,49072.585938,49283.503906,48499.238281
2021-08-29,48829.832031,48911.25,49644.113281,47925.855469
2021-08-30,47054.984375,48834.851563,48925.605469,46950.273438
2021-08-31,47166.6875,47024.339844,48189.550781,46750.09375
2021-09-01,48847.027344,47099.773438,49111.089844,46562.4375
2021-09-02,49327.722656,48807.847656,50343.421875,48652.320313
2021-09-03,50025.375,49288.25,50982.273438,48386.085938
2021-09-04,49944.625,50009.324219,50545.582031,49548.78125
2021-09-05,51753.410156,49937.859375,51868.679688,49538.597656
2021-09-06,52633.535156,51769.003906,52700.941406,51053.679688
2021-09-07,46811.128906,52660.480469,52853.765625,43285.207031
2021-09-08,46091.390625,46827.761719,47334.054688,44561.394531
2021-09-09,46391.421875,45774.742188,47261.949219,45669.738281
2021-09-10,44883.910156,46396.664063,47031.742188,44344.484375
2021-09-11,45201.457031,44869.839844,45969.292969,44818.265625
2021-09-12,46063.269531,45206.628906,46364.878906,44790.460938
2021-09-13,44963.074219,46057.214844,46598.679688,43591.320313
2021-09-14,47092.492188,44960.050781,47218.125,44752.332031
2021-09-15,48176.347656,47098.0,48450.46875,46773.328125
2021-09-16,47783.359375,48158.90625,48486.828125,47079.558594
2021-09-17,47267.519531,47771.003906,48160.921875,46832.523438
2021-09-18,48278.363281,47273.527344,48791.78125,47087.285156
2021-09-19,47260.21875,48268.855469,48328.367188,46919.804688
2021-09-20,42843.800781,47261.40625,47328.199219,42598.914063
2021-09-21,40693.675781,43012.234375,43607.609375,39787.609375
2021-09-22,43574.507813,40677.953125,43978.621094,40625.632813
2021-09-23,44895.097656,43560.296875,44942.175781,43109.339844
2021-09-24,42839.75,44894.300781,45080.492188,40936.558594
2021-09-25,42716.59375,42840.890625,42996.257813,41759.921875
2021-09-26,43208.539063,42721.628906,43919.300781,40848.460938
2021-09-27,42235.730469,43234.183594,44313.246094,42190.632813
2021-09-28,41034.542969,42200.898438,42775.144531,40931.664063
2021-09-29,41564.363281,41064.984375,42545.257813,40829.667969
2021-09-30,43790.894531,41551.269531,44092.601563,41444.582031
2021-10-01,48116.941406,43816.742188,48436.011719,43320.023438
2021-10-02,47711.488281,48137.46875,48282.0625,47465.496094
2021-10-03,48199.953125,47680.027344,49130.691406,47157.289063
2021-10-04,49112.902344,48208.90625,49456.777344,47045.003906
2021-10-05,51514.8125,49174.960938,51839.984375,49072.839844
2021-10-06,55361.449219,51486.664063,55568.464844,50488.191406
2021-10-07,53805.984375,55338.625,55338.625,53525.46875
2021-10-08,53967.847656,53802.144531,55922.980469,53688.054688
2021-10-09,54968.222656,53929.78125,55397.945313,53735.144531
2021-10-10,54771.578125,54952.820313,56401.304688,54264.257813
2021-10-11,57484.789063,54734.125,57793.039063,54519.765625
2021-10-12,56041.058594,57526.832031,57627.878906,54477.972656
2021-10-13,57401.097656,56038.257813,57688.660156,54370.972656
2021-10-14,57321.523438,57372.832031,58478.734375,56957.074219
2021-10-15,61593.949219,57345.902344,62757.128906,56868.144531
2021-10-16,60892.179688,61609.527344,62274.476563,60206.121094
2021-10-17,61553.617188,60887.652344,61645.523438,59164.46875
2021-10-18,62026.078125,61548.804688,62614.660156,60012.757813
2021-10-19,64261.992188,62043.164063,64434.535156,61622.933594
2021-10-20,65992.835938,64284.585938,66930.390625,63610.675781
2021-10-21,62210.171875,66002.234375,66600.546875,62117.410156
2021-10-22,60692.265625,62237.890625,63715.023438,60122.796875
2021-10-23,61393.617188,60694.628906,61743.878906,59826.523438
2021-10-24,60930.835938,61368.34375,61505.804688,59643.34375
2021-10-25,63039.824219,60893.925781,63729.324219,60691.800781
2021-10-26,60363.792969,63032.761719,63229.027344,59991.160156
2021-10-27,58482.386719,60352.0,61435.183594,58208.1875
2021-10-28,60622.136719,58470.730469,62128.632813,58206.917969
2021-10-29,62227.964844,60624.871094,62927.609375,60329.964844
2021-10-30,61888.832031,62239.363281,62330.144531,60918.386719
2021-10-31,61318.957031,61850.488281,62406.171875,60074.328125
2021-11-01,61004.40625,61320.449219,62419.003906,59695.183594
2021-11-02,63226.402344,60963.253906,64242.792969,60673.054688
2021-11-03,62970.046875,63254.335938,63516.9375,61184.238281
2021-11-04,61452.230469,62941.804688,63123.289063,60799.664063
2021-11-05,61125.675781,61460.078125,62541.46875,60844.609375
2021-11-06,61527.480469,61068.875,61590.683594,60163.78125
2021-11-07,63326.988281,61554.921875,63326.988281,61432.488281
2021-11-08,67566.828125,63344.066406,67673.742188,63344.066406
2021-11-09,66971.828125,67549.734375,68530.335938,66382.0625
2021-11-10,64995.230469,66953.335938,68789.625,63208.113281
2021-11-11,64949.960938,64978.890625,65579.015625,64180.488281
2021-11-12,64155.941406,64863.980469,65460.816406,62333.914063
2021-11-13,64469.527344,64158.121094,64915.675781,63303.734375
2021-11-14,65466.839844,64455.371094,65495.179688,63647.808594
2021-11-15,63557.871094,65521.289063,66281.570313,63548.144531
2021-11-16,60161.246094,63721.195313,63721.195313,59016.335938
2021-11-17,60368.011719,60139.621094,60823.609375,58515.410156
2021-11-18,56942.136719,60360.136719,60948.5,56550.792969
2021-11-19,58119.578125,56896.128906,58351.113281,55705.179688
2021-11-20,59697.195313,58115.082031,59859.878906,57469.726563
2021-11-21,58730.476563,59730.507813,60004.425781,58618.929688
2021-11-22,56289.289063,58706.847656,59266.359375,55679.839844
2021-11-23,57569.074219,56304.554688,57875.515625,55632.761719
2021-11-24,56280.425781,57565.851563,57803.066406,55964.222656
2021-11-25,57274.679688,57165.417969,59367.96875,57146.683594
2021-11-26,53569.765625,58960.285156,59183.480469,53569.765625
2021-11-27,54815.078125,53736.429688,55329.257813,53668.355469
2021-11-28,57248.457031,54813.023438,57393.84375,53576.734375
2021-11-29,57806.566406,57291.90625,58872.878906,56792.527344
2021-11-30,57005.425781,57830.113281,59113.402344,56057.28125
2021-12-01,57229.828125,56907.964844,59041.683594,56553.082031
2021-12-02,56477.816406,57217.371094,57349.234375,55895.132813
2021-12-03,53598.246094,56509.164063,57482.167969,52496.585938
2021-12-04,49200.703125,53727.878906,53904.679688,42874.617188
2021-12-05,49368.847656,49201.519531,49768.148438,47857.496094
2021-12-06,50582.625,49413.480469,50929.519531,47281.035156
2021-12-07,50700.085938,50581.828125,51934.78125,50175.808594
2021-12-08,50504.796875,50667.648438,51171.375,48765.988281
2021-12-09,47672.121094,50450.082031,50797.164063,47358.351563
2021-12-10,47243.304688,47642.144531,50015.253906,47023.699219
2021-12-11,49362.507813,47264.632813,49458.210938,46942.347656
2021-12-12,50098.335938,49354.855469,50724.867188,48725.851563
2021-12-13,46737.480469,50114.742188,50205.0,45894.847656
2021-12-14,46612.632813,46709.824219,48431.398438,46424.496094
2021-12-15,48896.722656,48379.753906,49473.957031,46671.964844
2021-12-16,47665.425781,48900.464844,49425.574219,47529.878906
2021-12-17,46202.144531,47653.730469,48004.894531,45618.214844
2021-12-18,46848.777344,46219.253906,47313.828125,45598.441406
2021-12-19,46707.015625,46853.867188,48089.664063,46502.953125
2021-12-20,46880.277344,46707.0625,47401.71875,45579.808594
2021-12-21,48936.613281,46886.078125,49300.917969,46698.773438
2021-12-22,48628.511719,48937.097656,49544.796875,48450.941406
2021-12-23,50784.539063,48626.34375,51332.339844,48065.835938
2021-12-24,50822.195313,50806.050781,51814.027344,50514.496094
2021-12-25,50429.859375,50854.917969,51176.597656,50236.707031
2021-12-26,50809.515625,50428.691406,51196.378906,49623.105469
2021-12-27,50640.417969,50802.609375,51956.328125,50499.46875
2021-12-28,47588.855469,50679.859375,50679.859375,47414.210938
2021-12-29,46444.710938,47623.871094,48119.742188,46201.496094
2021-12-30,47178.125,46490.605469,47879.964844,46060.3125
2021-12-31,46306.445313,47169.371094,48472.527344,45819.953125
2022-01-01,47686.8125,46311.746094,47827.3125,46288.484375
2022-01-02,47345.21875,47680.925781,47881.40625,46856.9375
2022-01-03,46458.117188,47343.542969,47510.726563,45835.964844
2022-01-04,45897.574219,46458.851563,47406.546875,45752.464844
2022-01-05,43569.003906,45899.359375,46929.046875,42798.222656
2022-01-06,43160.929688,43565.511719,43748.71875,42645.539063
2022-01-07,41557.902344,43153.570313,43153.570313,41077.445313
2022-01-08,41733.941406,41561.464844,42228.941406,40672.277344
2022-01-09,41911.601563,41734.726563,42663.949219,41338.160156
2022-01-10,41821.261719,41910.230469,42199.484375,39796.570313
2022-01-11,42735.855469,41819.507813,43001.15625,41407.753906
2022-01-12,43949.101563,42742.179688,44135.367188,42528.988281
2022-01-13,42591.570313,43946.742188,44278.421875,42447.042969
2022-01-14,43099.699219,42598.871094,43346.6875,41982.617188
2022-01-15,43177.398438,43101.898438,43724.671875,42669.035156
2022-01-16,43113.878906,43172.039063,43436.808594,42691.023438
2022-01-17,42250.550781,43118.121094,43179.390625,41680.320313
2022-01-18,42375.632813,42250.074219,42534.402344,41392.214844
2022-01-19,41744.328125,42374.039063,42478.304688,41242.914063
2022-01-20,40680.417969,41744.027344,43413.023438,40672.824219
2022-01-21,36457.316406,40699.605469,41060.527344,35791.425781
2022-01-22,35030.25,36471.589844,36688.8125,34349.25
2022-01-23,36276.804688,35047.359375,36433.3125,34784.96875
2022-01-24,36654.328125,36275.734375,37247.519531,33184.058594
2022-01-25,36954.003906,36654.804688,37444.570313,35779.429688
2022-01-26,36852.121094,36950.515625,38825.410156,36374.90625
2022-01-27,37138.234375,36841.878906,37148.324219,35629.28125
2022-01-28,37784.332031,37128.445313,37952.878906,36211.109375
2022-01-29,38138.179688,37780.714844,38576.261719,37406.472656
2022-01-30,37917.601563,38151.917969,38266.339844,37437.710938
2022-01-31,38483.125,37920.28125,38647.261719,36733.574219
2022-02-01,38743.273438,38481.765625,39115.132813,38113.664063
2022-02-02,36952.984375,38743.714844,38834.617188,36832.730469
2022-02-03,37154.601563,36944.804688,37154.601563,36375.539063
2022-02-04,41500.875,37149.265625,41527.785156,37093.628906
2022-02-05,41441.164063,41501.480469,41847.164063,41038.097656
2022-02-06,42412.433594,41441.121094,42500.785156,41244.90625
2022-02-07,43840.285156,42406.78125,44401.863281,41748.15625
2022-02-08,44118.445313,43854.652344,45293.867188,42807.835938
2022-02-09,44338.796875,44096.703125,44727.800781,43232.96875
2022-02-10,43565.113281,44347.800781,45661.171875,43402.808594
2022-02-11,42407.9375,43571.128906,43810.832031,42114.539063
2022-02-12,42244.46875,42412.300781,42992.550781,41852.574219
2022-02-13,42197.515625,42236.566406,42693.054688,41950.941406
2022-02-14,42586.917969,42157.398438,42775.777344,41681.957031
2022-02-15,44575.203125,42586.464844,44667.21875,42491.035156
2022-02-16,43961.859375,44578.277344,44578.277344,43456.691406
2022-02-17,40538.011719,43937.070313,44132.972656,40249.371094
2022-02-18,40030.976563,40552.132813,40929.152344,39637.617188
2022-02-19,40122.15625,40026.023438,40418.878906,39713.058594
2022-02-20,38431.378906,40118.101563,40119.890625,38112.8125
2022-02-21,37075.28125,38423.210938,39394.4375,36950.476563
2022-02-22,38286.027344,37068.769531,38359.855469,36488.933594
2022-02-23,37296.570313,38285.28125,39122.394531,37201.816406
2022-02-24,38332.609375,37278.566406,38968.839844,34459.21875
2022-02-25,39214.21875,38333.746094,39630.324219,38111.34375
2022-02-26,39105.148438,39213.082031,40005.347656,38702.535156
2022-02-27,37709.785156,39098.699219,39778.941406,37268.976563
2022-02-28,43193.234375,37706.0,43760.457031,37518.214844
2022-03-01,44354.636719,43194.503906,44793.601563,42952.585938
2022-03-02,43924.117188,44357.617188,45077.578125,43432.851563
2022-03-03,42451.789063,43925.195313,44021.578125,41914.75
2022-03-04,39137.605469,42458.140625,42479.613281,38805.847656
2022-03-05,39400.585938,39148.449219,39566.335938,38777.035156
2022-03-06,38419.984375,39404.199219,39640.175781,38211.648438
2022-03-07,38062.039063,38429.304688,39430.226563,37260.203125
2022-03-08,38737.269531,38059.902344,39304.441406,37957.386719
2022-03-09,41982.925781,38742.816406,42465.671875,38706.09375
2022-03-10,39437.460938,41974.070313,42004.726563,38832.941406
2022-03-11,38794.972656,39439.96875,40081.679688,38347.433594
2022-03-12,38904.011719,38794.464844,39308.597656,38772.535156
2022-03-13,37849.664063,38884.726563,39209.351563,37728.144531
2022-03-14,39666.753906,37846.316406,39742.5,37680.734375
2022-03-15,39338.785156,39664.25,39794.628906,38310.210938
2022-03-16,41143.929688,39335.570313,41465.453125,39022.347656
2022-03-17,40951.378906,41140.84375,41287.535156,40662.871094
2022-03-18,41801.15625,40944.839844,42195.746094,40302.398438
2022-03-19,42190.652344,41794.648438,42316.554688,41602.667969
2022-03-20,41247.824219,42191.40625,42241.164063,41004.757813
2022-03-21,41077.996094,41246.132813,41454.410156,40668.042969
2022-03-22,42358.808594,41074.105469,43124.707031,40948.28125
2022-03-23,42892.957031,42364.378906,42893.507813,41877.507813
2022-03-24,43960.933594,42886.652344,44131.855469,42726.164063
2022-03-25,44348.730469,43964.546875,44999.492188,43706.285156
2022-03-26,44500.828125,44349.859375,44735.996094,44166.273438
2022-03-27,46820.492188,44505.355469,46827.546875,44437.292969
2022-03-28,47128.003906,46821.851563,48086.835938,46690.203125
2022-03-29,47465.730469,47100.4375,48022.289063,47100.4375
2022-03-30,47062.664063,47456.898438,47655.148438,46746.210938
2022-03-31,45538.675781,47062.148438,47512.027344,45390.539063
2022-04-01,46281.644531,45554.164063,46616.242188,44403.140625
2022-04-02,45868.949219,46285.5,47028.28125,45782.511719
2022-04-03,46453.566406,45859.128906,47313.476563,45634.105469
2022-04-04,46622.675781,46445.273438,46791.089844,45235.816406
2022-04-05,45555.992188,46624.507813,47106.140625,45544.808594
2022-04-06,43206.738281,45544.355469,45544.355469,43193.953125
2022-04-07,43503.847656,43207.5,43860.699219,42899.90625
2022-04-08,42287.664063,43505.136719,43903.019531,42183.289063
2022-04-09,42782.136719,42282.078125,42786.816406,42183.253906
2022-04-10,42207.671875,42781.089844,43376.378906,42021.207031
2022-04-11,39521.902344,42201.039063,42424.589844,39373.058594
2022-04-12,40127.183594,39533.714844,40617.585938,39388.328125
2022-04-13,41166.730469,40123.570313,41430.054688,39712.746094
2022-04-14,39935.515625,41160.21875,41451.480469,39695.746094
2022-04-15,40553.464844,39939.402344,40617.722656,39866.832031
2022-04-16,40424.484375,40552.316406,40633.679688,40078.425781
2022-04-17,39716.953125,40417.777344,40570.726563,39620.894531
2022-04-18,40826.214844,39721.203125,40986.320313,38696.191406
2022-04-19,41502.75,40828.175781,41672.960938,40618.632813
2022-04-20,41374.378906,41501.746094,42126.300781,40961.097656
2022-04-21,40527.363281,41371.515625,42893.582031,40063.828125
2022-04-22,39740.320313,40525.863281,40777.757813,39315.417969
2022-04-23,39486.730469,39738.722656,39935.859375,39352.203125
2022-04-24,39469.292969,39478.375,39845.925781,39233.539063
2022-04-25,40458.308594,39472.605469,40491.753906,38338.378906
2022-04-26,38117.460938,40448.421875,40713.890625,37884.984375
2022-04-27,39241.121094,38120.300781,39397.917969,37997.3125
2022-04-28,39773.828125,39241.429688,40269.464844,38941.421875
2022-04-29,38609.824219,39768.617188,39887.269531,38235.535156
2022-04-30,37714.875,38605.859375,38771.210938,37697.941406
2022-05-01,38469.09375,37713.265625,38627.859375,37585.789063
2022-05-02,38529.328125,38472.1875,39074.972656,38156.5625
2022-05-03,37750.453125,38528.109375,38629.996094,37585.621094
2022-05-04,39698.371094,37748.011719,39902.949219,37732.058594
2022-05-05,36575.140625,39695.746094,39789.28125,35856.515625
2022-05-06,36040.921875,36573.183594,36624.359375,35482.132813
2022-05-07,35501.953125,36042.503906,36129.925781,34940.824219
2022-05-08,34059.265625,35502.941406,35502.941406,33878.964844
2022-05-09,30296.953125,34060.015625,34222.074219,30296.953125
2022-05-10,31022.90625,30273.654297,32596.308594,29944.802734
2022-05-11,28936.355469,31016.183594,32013.402344,28170.414063
2022-05-12,29047.751953,28936.734375,30032.439453,26350.490234
2022-05-13,29283.103516,29030.910156,30924.802734,28782.330078
2022-05-14,30101.265625,29285.642578,30192.802734,28702.910156
2022-05-15,31305.113281,30098.585938,31308.191406,29527.740234
2022-05-16,29862.917969,31304.375,31305.341797,29251.884766
2022-05-17,30425.857422,29862.408203,30694.490234,29570.302734
2022-05-18,28720.271484,30424.478516,30618.716797,28720.271484
2022-05-19,30314.333984,28720.359375,30430.751953,28708.955078
2022-05-20,29200.740234,30311.119141,30664.976563,28793.605469
2022-05-21,29432.226563,29199.859375,29588.869141,29027.394531
2022-05-22,30323.722656,29432.472656,30425.861328,29275.183594
2022-05-23,29098.910156,30309.396484,30590.585938,28975.560547
2022-05-24,29655.585938,29101.125,29774.355469,28786.589844
2022-05-25,29562.361328,29653.134766,30157.785156,29384.949219
2022-05-26,29267.224609,29564.777344,29834.160156,28261.90625
2022-05-27,28627.574219,29251.140625,29346.943359,28326.613281
2022-05-28,28814.900391,28622.625,28814.900391,28554.566406
2022-05-29,29445.957031,29019.867188,29498.009766,28841.107422
2022-05-30,31726.390625,29443.365234,31949.630859,29303.572266
2022-05-31,31792.310547,31723.865234,32249.863281,31286.154297
2022-06-01,29799.080078,31792.554688,31957.285156,29501.587891
2022-06-02,30467.488281,29794.890625,30604.734375,29652.705078
2022-06-03,29704.390625,30467.806641,30633.035156,29375.689453
2022-06-04,29832.914063,29706.138672,29930.564453,29500.005859
2022-06-05,29906.662109,29835.117188,30117.744141,29574.449219
2022-06-06,31370.671875,29910.283203,31693.291016,29894.1875
2022-06-07,31155.478516,31371.742188,31489.683594,29311.683594
2022-06-08,30214.355469,31151.480469,31253.691406,29944.404297
2022-06-09,30111.998047,30215.279297,30609.310547,30020.265625
2022-06-10,29083.804688,30110.330078,30245.808594,28978.146484
2022-06-11,28360.810547,29084.666016,29401.916016,28236.212891
2022-06-12,26762.648438,28373.513672,28502.685547,26762.648438
2022-06-13,22487.388672,26737.578125,26795.589844,22141.257813
2022-06-14,22206.792969,22487.986328,23018.951172,20950.818359
2022-06-15,22572.839844,22196.730469,22642.671875,20178.376953
2022-06-16,20381.650391,22576.304688,22868.921875,20265.226563
2022-06-17,20471.482422,20385.71875,21243.3125,20326.519531
2022-06-18,19017.642578,20473.425781,20736.041016,17708.623047
2022-06-19,20553.271484,19010.902344,20683.822266,18067.152344
2022-06-20,20599.537109,20553.371094,20913.322266,19689.169922
2022-06-21,20710.597656,20594.294922,21620.628906,20415.0625
2022-06-22,19987.029297,20719.414063,20835.75,19848.078125
2022-06-23,21085.876953,19986.607422,21135.761719,19950.117188
2022-06-24,21231.65625,21084.648438,21472.917969,20777.511719
2022-06-25,21502.337891,21233.609375,21520.914063,20964.585938
2022-06-26,21027.294922,21496.494141,21783.724609,21016.269531
2022-06-27,20735.478516,21028.238281,21478.089844,20620.199219
2022-06-28,20280.634766,20731.544922,21164.423828,20228.8125
2022-06-29,20104.023438,20281.169922,20364.15625,19937.791016
2022-06-30,19784.726563,20108.3125,20141.160156,18729.65625
2022-07-01,19269.367188,19820.470703,20632.671875,19073.708984
2022-07-02,19242.255859,19274.835938,19371.748047,19027.082031
2022-07-03,19297.076172,19242.095703,19558.269531,18966.951172
2022-07-04,20231.261719,19297.314453,20258.748047,19063.066406
2022-07-05,20190.115234,20225.353516,20635.466797,19341.232422
2022-07-06,20548.246094,20194.619141,20595.529297,19823.511719
2022-07-07,21637.587891,20547.814453,21771.816406,20296.103516
2022-07-08,21731.117188,21637.154297,22314.941406,21257.453125
2022-07-09,21592.207031,21716.828125,21877.138672,21445.957031
2022-07-10,20860.449219,21591.080078,21591.080078,20727.123047
2022-07-11,19970.556641,20856.353516,20856.353516,19924.539063
2022-07-12,19323.914063,19970.474609,20043.445313,19308.53125
2022-07-13,20212.074219,19325.972656,20223.052734,18999.953125
2022-07-14,20569.919922,20211.466797,20789.894531,19689.257813
2022-07-15,20836.328125,20573.15625,21138.244141,20397.0
2022-07-16,21190.316406,20834.103516,21514.404297,20518.898438
2022-07-17,20779.34375,21195.041016,21600.640625,20778.179688
2022-07-18,22485.689453,20781.912109,22633.033203,20781.912109
2022-07-19,23389.433594,22467.849609,23666.962891,21683.40625
2022-07-20,23231.732422,23393.191406,24196.818359,23009.949219
2022-07-21,23164.628906,23233.201172,23388.322266,22431.148438
2022-07-22,22714.978516,23163.751953,23671.927734,22603.416016
2022-07-23,22465.478516,22706.984375,22977.210938,22002.910156
2022-07-24,22609.164063,22465.509766,22974.001953,22306.839844
2022-07-25,21361.701172,22607.15625,22649.121094,21361.642578
2022-07-26,21239.753906,21361.121094,21361.121094,20776.816406
2022-07-27,22930.548828,21244.169922,22986.529297,21070.806641
2022-07-28,23843.886719,22933.640625,24110.470703,22722.265625
2022-07-29,23804.632813,23845.212891,24294.787109,23481.173828
2022-07-30,23656.207031,23796.818359,24572.580078,23580.507813
2022-07-31,23336.896484,23652.070313,24121.642578,23275.703125
2022-08-01,23314.199219,23336.71875,23464.787109,22890.796875
2022-08-02,22978.117188,23308.433594,23415.041016,22710.083984
2022-08-03,22846.507813,22981.302734,23578.650391,22747.835938
2022-08-04,22630.957031,22848.214844,23198.009766,22485.701172
2022-08-05,23289.314453,22626.833984,23422.828125,22612.177734
2022-08-06,22961.279297,23291.423828,23326.5625,22961.279297
2022-08-07,23175.890625,22963.505859,23359.009766,22894.556641
2022-08-08,23809.486328,23179.527344,24203.689453,23176.546875
2022-08-09,23164.318359,23811.484375,23898.615234,22982.0
2022-08-10,23947.642578,23162.898438,24127.414063,22771.519531
2022-08-11,23957.529297,23948.345703,24822.628906,23900.996094
2022-08-12,24402.818359,23957.203125,24412.566406,23657.265625
2022-08-13,24424.068359,24402.1875,24860.050781,24346.115234
2022-08-14,24319.333984,24429.056641,24974.914063,24206.259766
2022-08-15,24136.972656,24318.316406,25135.589844,23839.775391
2022-08-16,23883.291016,24126.136719,24228.416016,23733.5
2022-08-17,23335.998047,23881.316406,24407.058594,23243.353516
2022-08-18,23212.738281,23341.039063,23563.832031,23177.601563
2022-08-19,20877.552734,23213.3125,23213.3125,20868.847656
2022-08-20,21166.060547,20872.841797,21350.806641,20856.730469
2022-08-21,21534.121094,21160.392578,21668.845703,21103.197266
2022-08-22,21398.908203,21531.462891,21531.462891,20939.183594
